X7.logFC	X7.P.Value
ENSG00000103253	-0.622082737041389	0.0825800499375208
ENSG00000103269	-0.517790020185932	0.0949229402355449
ENSG00000120088	-0.514976919114035	0.0825800499375208
ENSG00000122386	-0.837780824108746	0.0919842928345282
ENSG00000124785	-0.549998545865709	0.0919842928345282
ENSG00000137270	-0.506875150280313	0.0919842928345282
ENSG00000157613	-0.512358718915459	0.0919842928345282
ENSG00000167195	-0.856867453333334	0.0919842928345282
ENSG00000181965	-0.866434560083698	0.0964207874178624
ENSG00000183729	-0.78035663286339	0.0989359374464121
ENSG00000197272	-0.741241309636088	0.0924923532427772
ENSG00000205426	-0.665009779886611	0.0825800499375208
ENSG00000212721	-0.676893928666668	0.0964207874178624
ENSG00000229544	-0.714729664497762	0.0919842928345282
ENSG00000241233	-0.64271003440209	0.0919842928345282
ENSG00000254709	-0.980989376666668	0.0825800499375208
ENSG00000263229	-0.676893928666668	0.0964207874178624
ENSG00000263715	-0.514976919114035	0.0825800499375208
ENSG00000270806	-0.538993289381043	0.0825800499375208
ENSG00000273777	-0.643011427548948	0.0919842928345282
ENSG00000276191	-0.514976919114035	0.0825800499375208
ENSG00000278232	-0.514976919114035	0.0825800499375208
ENSG00000282456	-0.514976919114035	0.0825800499375208
