X72.logFC	X72.P.Value
ENSG00000000003	-0.823433819060699	0.0132762028412383
ENSG00000000457	-0.531993661883637	0.0446096310584104
ENSG00000000460	0.942692150404603	0.0599264056027894
ENSG00000001461	-0.50959465478233	0.0105603678963584
ENSG00000001626	-1.26108355098941	0.0139387431539049
ENSG00000001630	-1.47853135486316	0.000632233417478851
ENSG00000002549	1.67274250342458	3.97414068928445e-05
ENSG00000003137	-0.760870125849158	0.00245814685926118
ENSG00000003147	-0.787428419389092	0.0167294468123293
ENSG00000003436	-0.616405538610443	0.000527618024368526
ENSG00000004059	-0.87427021135064	0.012244725444377
ENSG00000004139	-0.884482247310459	0.00964918439689956
ENSG00000004399	-1.14933586805208	0.0298316016524913
ENSG00000004468	2.67248725667269	0.000362655885142336
ENSG00000004799	-0.878295769747248	0.0294472682455124
ENSG00000005020	-0.583596044443657	0.00967908699021291
ENSG00000005075	-0.790120475387189	0.0024700870265145
ENSG00000005108	0.691754955344345	0.0187380545218817
ENSG00000005187	-1.24981670840406	0.000247001592640022
ENSG00000005243	-0.6332790177877	0.0226421754196943
ENSG00000005302	-0.509476645337656	0.00417031954050438
ENSG00000005339	0.705297709435833	4.51367675471086e-05
ENSG00000005448	-0.819440378943152	0.0563476102628801
ENSG00000005810	0.604293572700988	0.000485707757574492
ENSG00000005882	-0.897355528658382	0.000645900223472038
ENSG00000005893	-1.23319595348402	0.000114423814906425
ENSG00000006015	-0.845127075102296	0.0165876021172728
ENSG00000006042	-1.29158173881781	0.0534933415929238
ENSG00000006062	1.04597545829968	0.000185759521924553
ENSG00000006125	-0.708011456030579	0.0860565812832856
ENSG00000006128	-1.6635294784615	0.00194989822417354
ENSG00000006210	0.976249144208439	0.000127150520241635
ENSG00000006282	-0.946675447780267	0.000105342703911908
ENSG00000006451	-0.522329594539015	0.00186666687091063
ENSG00000006468	-1.01445667645947	0.00967131429559026
ENSG00000006611	-1.60586340033449	0.00013997172889884
ENSG00000006638	-0.56793064342676	0.0278461713825812
ENSG00000006715	-1.10570136616475	0.00173392090380827
ENSG00000006756	-0.700139141688506	0.0130567515003983
ENSG00000006757	-1.18124484743056	0.000123630347455968
ENSG00000007062	-1.54096168223413	9.92752112815239e-05
ENSG00000007255	-2.34839540263161	0.000842132473016753
ENSG00000007306	-1.63150827942421	0.00012354729168173
ENSG00000007944	0.820005040015498	0.000650244219536028
ENSG00000008128	-1.36876662545561	0.00158161218618794
ENSG00000008256	0.898567379323159	8.75290677594959e-05
ENSG00000008277	-0.593474619067898	0.0103079154793557
ENSG00000008282	-0.575171451458578	0.00119663734399333
ENSG00000008382	-1.0139106994618	0.0198464407052992
ENSG00000008517	3.2097550435909	2.10426458155781e-05
ENSG00000008869	-0.810049499174515	0.00131477332615715
ENSG00000008952	-0.802425768575312	0.000386644989967234
ENSG00000008988	-0.90053379270017	0.0180703223977569
ENSG00000009413	0.562530973361029	0.000247001592640022
ENSG00000009765	-1.91595217513842	0.000127150520241635
ENSG00000009830	-1.26032078684524	0.000111214546695963
ENSG00000010030	3.46769974095272	1.08652652955409e-05
ENSG00000010219	-0.707446085509923	0.00809462742763158
ENSG00000010379	-0.64522261318336	0.00981511641192683
ENSG00000010438	-1.32177548353171	0.00213344563386843
ENSG00000010626	-0.521936975748378	0.0984771485254188
ENSG00000010818	0.514116999386145	0.000371410639357605
ENSG00000011258	-0.550933761217793	0.0106669931538288
ENSG00000011422	1.55735901407301	5.45833394044832e-05
ENSG00000011600	2.59633685941272	0.00282383413416568
ENSG00000012171	0.525401856956731	0.021671765099024
ENSG00000012504	-0.839315237652837	0.0234612898215485
ENSG00000012779	-1.12955030109165	0.00056527368464708
ENSG00000012822	-1.50094332443128	0.000219393182330458
ENSG00000013288	-0.726067703641441	0.0243702585352747
ENSG00000013375	-0.571717751305385	0.0206990428478862
ENSG00000013392	-0.568548240866453	0.0166292121420781
ENSG00000013441	0.857902875176924	0.00246054442019384
ENSG00000013523	-0.574575494326807	0.00705223490653445
ENSG00000013563	-0.581839452085753	0.0392678117194703
ENSG00000013588	0.841192660078779	1.37566726189981e-05
ENSG00000014138	0.934300469434497	0.0130629494640041
ENSG00000014257	-1.23730882440855	0.0593383663210464
ENSG00000014824	-0.552615055636586	0.00188989568278063
ENSG00000014914	-0.615459353356161	0.00133915029661134
ENSG00000015413	1.27602133331629	0.0935012895404308
ENSG00000015520	-0.997037922331735	0.00169790891651847
ENSG00000016082	-0.615619870769178	0.0333096097865449
ENSG00000016402	-1.75508074869102	6.77932427826553e-05
ENSG00000016864	-0.74831092617027	0.0596918994757467
ENSG00000017260	-0.641997270878866	0.024462751984935
ENSG00000017797	-0.687495062636285	0.00782206721064251
ENSG00000018510	-1.06402605780316	0.000551086648244467
ENSG00000019102	3.59181199017406	8.06271937426447e-05
ENSG00000019186	-0.658879848773842	0.0150316168328268
ENSG00000019505	-1.98009682056446	0.000624966053662228
ENSG00000019549	0.620603942625814	0.0436180448380466
ENSG00000019582	1.59777917071207	0.000188607881227972
ENSG00000020577	1.12222993951307	0.000131545618317737
ENSG00000021300	-1.48775647176609	0.00236042958393054
ENSG00000021762	-0.7077276415324	0.0364632177452986
ENSG00000021776	-0.604968458589983	0.00751521424156773
ENSG00000023318	-0.652340673673917	0.0318305709118361
ENSG00000023445	2.24812927645741	0.000176326573556539
ENSG00000023516	-0.708873924365024	0.025245275120885
ENSG00000023608	1.00883197428829	8.25497203735859e-05
ENSG00000023734	-0.591293565512912	0.00236986690702583
ENSG00000024862	-0.940973006544668	0.000297311455343343
ENSG00000025434	-0.635017056136732	0.082966403816765
ENSG00000026025	-1.4032403540911	0.00219155737176264
ENSG00000026103	0.621375486795974	0.00473561808461192
ENSG00000026297	-1.18578892019653	0.0140487253128406
ENSG00000026751	0.757833379755441	0.00444867899498487
ENSG00000026950	1.14790558565301	0.000110184189073488
ENSG00000027075	1.02698801689948	0.00260886899141057
ENSG00000028277	0.5487439277746	0.00215774407015671
ENSG00000029364	-0.5606678214432	0.0206752830705741
ENSG00000031698	-0.82793683808729	0.0268331837655455
ENSG00000032742	-0.899014628651874	0.000532453101993097
ENSG00000033011	-0.626711418142002	0.0148768581624619
ENSG00000033170	-0.761384362640652	0.00479413204827227
ENSG00000033627	-1.36495693989575	0.00395085333111805
ENSG00000034713	-0.594033773753474	0.0229582248697416
ENSG00000035115	-0.776680326089465	0.000261991125310467
ENSG00000036828	-2.15840358646568	0.01153891670562
ENSG00000037241	-0.771325894625101	0.0419611513634377
ENSG00000037757	-0.707932600365415	0.0303620202692651
ENSG00000038002	-0.715358415629276	0.000116457819755124
ENSG00000038274	-0.591943553789606	0.00657457356090368
ENSG00000038382	0.778010112770337	0.00222367111695556
ENSG00000039139	-0.642078027237323	0.0116915032194397
ENSG00000039600	0.610374935671834	0.0370104839762833
ENSG00000040341	-0.761089148239239	0.00424876776225709
ENSG00000042317	-0.719445255595052	0.0101021632639928
ENSG00000042445	-0.795200431355373	0.0638921212753602
ENSG00000042980	-0.722634646852619	0.022394146881608
ENSG00000043143	0.61821562210933	7.04415396920499e-05
ENSG00000043355	-0.881782041496714	0.0500295463264592
ENSG00000044090	-0.762358465437696	0.035041974345566
ENSG00000044115	-0.793512363184971	0.0374992785675372
ENSG00000044446	-0.900859496423612	0.000473987381223898
ENSG00000046647	-0.829179725985224	0.0112094399488759
ENSG00000047634	0.506607730203373	0.00433832130624904
ENSG00000047644	-1.15533055462388	0.00125360745892936
ENSG00000048052	1.80753123500601	7.17584811725484e-06
ENSG00000048342	-0.656165700335151	0.0154475956819938
ENSG00000048392	-0.918227606661124	0.000468569660948655
ENSG00000048707	-0.561842899065668	0.0401700388691377
ENSG00000048991	-0.811912431748265	0.00236488270337892
ENSG00000049130	0.713415879095199	0.00443017583968104
ENSG00000049239	-0.622673862622538	0.0771299842622561
ENSG00000049246	0.551680103105442	0.0192948958095969
ENSG00000049249	2.57428955390966	0.000141041129975686
ENSG00000049283	-0.70459562928192	0.0349953698386007
ENSG00000049323	-0.783800309295485	0.00344262125674418
ENSG00000049541	0.635817942431099	0.00587003694330134
ENSG00000049769	-0.861025884162514	0.00540089979949907
ENSG00000049860	-0.632506033018063	0.0194403567152805
ENSG00000050130	-0.521343553232165	0.00553349984505628
ENSG00000050344	1.11742107676894	0.000102150217316869
ENSG00000051128	-0.861506287757661	0.00409698931944151
ENSG00000051180	1.21250625713505	0.0929539708034983
ENSG00000051341	0.959701605466684	0.0231870308879131
ENSG00000051523	-0.506017139799217	0.059492088531261
ENSG00000052749	0.509457402041589	0.00132502284460754
ENSG00000052795	-0.555303413166078	0.0534933415929238
ENSG00000052802	-1.0773602232362	0.00136239887631932
ENSG00000053254	-1.52038161193493	0.000327750877989387
