X30.logFC	X30.P.Value
ENSG00000005893	-0.776966286813768	0.0699350472542689
ENSG00000006062	1.10962721454786	0.0677981942442887
ENSG00000006747	-0.921226806573377	0.0625295982770414
ENSG00000006757	-0.962026507698076	0.0496094239923014
ENSG00000007255	-1.46651614003919	0.0806482327029478
ENSG00000008128	-0.878920445276776	0.0335303451644744
ENSG00000008517	0.95991935773296	0.0636334948549298
ENSG00000008988	-0.830422581704242	0.0759674195801207
ENSG00000010030	1.15193466990137	0.0509423302454498
ENSG00000011600	2.91601773781822	0.0804264618573256
ENSG00000012048	-0.853065327457067	0.0797925898910127
ENSG00000012779	-0.792292292864332	0.069247119760218
ENSG00000013392	-0.764189697894389	0.0609215468833476
ENSG00000016402	-0.949873890724311	0.0381977487714208
ENSG00000019102	4.442791311577	0.019867807176267
ENSG00000021300	-1.14584217609285	0.0902883983042601
ENSG00000023445	0.520666561100541	0.0443187424216397
ENSG00000023909	-0.514853383007452	0.0842470358588442
ENSG00000026025	-0.906660521171128	0.0781103052528764
ENSG00000035499	-0.578506203556183	0.0311901104031527
ENSG00000038002	-0.74742270682789	0.0869007847139201
ENSG00000048052	0.730869314985471	0.0384510278019091
ENSG00000053900	-0.64266089691874	0.0593729774237393
ENSG00000056050	-0.932286975058291	0.0276515242296526
ENSG00000056291	2.1720318557307	0.0480757561440845
ENSG00000056558	0.957253207366761	0.0538431308513326
ENSG00000056736	-0.591656822218884	0.0829302359661396
ENSG00000057252	-0.771280155749242	0.0672720489867388
ENSG00000059378	0.519046966614516	0.0116925623544043
ENSG00000060762	-0.950768622963228	0.0541859875635681
ENSG00000064651	-0.831981693574102	0.0952391226986503
ENSG00000065621	-0.958204723513635	0.0194423955287721
ENSG00000067082	0.698937118391479	0.0782295418770661
ENSG00000067992	-0.701673948565676	0.0916928513155619
ENSG00000068784	-0.709234514098214	0.0547656993327526
ENSG00000068885	-0.69436955256937	0.0737826295239858
ENSG00000069399	1.43722159551255	0.0111602121321293
ENSG00000069535	-1.05042559199145	0.0620632241861265
ENSG00000069943	-0.667722407973274	0.0895574785143498
ENSG00000070081	-0.827310871049469	0.094437216355847
ENSG00000070778	1.01771220985039	0.0675555534677068
ENSG00000072195	-0.582350487522487	0.081748482923267
ENSG00000072274	-0.929116408107874	0.0533971406775002
ENSG00000072571	-0.780497624823193	0.069247119760218
ENSG00000072858	1.56933665411519	0.0194423955287721
ENSG00000074317	0.807138207550215	0.0588485177672754
ENSG00000075073	0.50888068189462	0.0392048375398852
ENSG00000075303	-0.727688495753958	0.0952391226986503
ENSG00000075426	0.787726414456797	0.081748482923267
ENSG00000076716	-1.04364855740049	0.0377521853667242
