X48.logFC	X48.adj.P.Val
ENSG00000001460	0.737679207166667	0.0986962555222382
ENSG00000004809	0.946498388500002	0.0571388983205659
ENSG00000004838	0.909723011666668	0.0523087917748212
ENSG00000005448	0.725102160833338	0.0521130697155495
ENSG00000006016	1.24937592833333	0.0360994089637309
ENSG00000006062	-0.964402795083333	0.0420754931315258
ENSG00000007174	0.624835868333335	0.0933569711443215
ENSG00000007516	0.936287879833332	0.062703038892483
ENSG00000010030	-1.14914259975	0.0507625491781964
ENSG00000010361	0.788240356191297	0.0796535249993628
ENSG00000010626	0.574102673333335	0.0614825795718763
ENSG00000011426	1.159527186	0.0980042890345703
ENSG00000011600	-1.13654244583333	0.0507625491781964
ENSG00000012048	0.741496827416667	0.044271425642634
ENSG00000012061	0.510653045000002	0.0738321770514305
ENSG00000013016	0.861694713083333	0.0640416181209892
ENSG00000019549	0.897772349173213	0.0980042890345703
ENSG00000021300	0.652662976158944	0.0780811136446031
ENSG00000023839	0.516811164061725	0.0888927672413135
ENSG00000025423	0.817536030416667	0.0866757675807497
ENSG00000026025	2.35770010264527	0.0614825795718763
ENSG00000026652	0.679849798382606	0.0507625491781964
ENSG00000034239	0.876680165327718	0.044271425642634
ENSG00000038427	2.401425936	0.0644704170373179
ENSG00000048342	0.722597123757312	0.066344733632447
ENSG00000049323	1.26544468491667	0.09380863428792
ENSG00000050438	0.65622651148446	0.0905080522537387
ENSG00000051128	0.884827885000003	0.0583384237628311
ENSG00000053747	1.75571818880969	0.044271425642634
ENSG00000053918	-0.608589463333334	0.0583384237628311
ENSG00000056678	1.21962443775	0.0600157930665792
ENSG00000057657	-0.820040011666666	0.0909548611488877
ENSG00000058085	1.66012092929331	0.0420754931315258
ENSG00000061337	1.31248000475	0.0824246301012045
ENSG00000062038	0.744823678333335	0.0795140785069263
ENSG00000062716	-0.567830915580671	0.0587950386970482
ENSG00000063046	-0.542463996018959	0.0948202904639585
ENSG00000064199	0.726543610000003	0.0746955446418786
ENSG00000065371	0.968611082416667	0.05793650534371
ENSG00000065534	1.98673614744439	0.0598579088322932
ENSG00000066185	0.688606209166668	0.0583384237628311
ENSG00000066248	0.586070778333335	0.0978643777075791
ENSG00000066279	1.14300099486243	0.085083657378376
ENSG00000066294	-3.33905142933333	0.0788764745308858
ENSG00000067113	0.588894128333338	0.0784108408279402
ENSG00000068079	-0.699001134833333	0.0507625491781964
ENSG00000068137	-0.749431428333332	0.0980042890345703
ENSG00000068354	-0.637597864440321	0.0706098606473027
ENSG00000069535	0.652730772823748	0.0830420786696901
ENSG00000069764	0.65279056666667	0.0935735800070094
ENSG00000070404	1.251599507	0.0541334439166685
ENSG00000072110	0.839252634027833	0.0561068760041959
ENSG00000072682	0.68112591416207	0.0644347368596473
ENSG00000072952	1.29160458816667	0.0614825795718763
ENSG00000073737	0.628352503333337	0.0808177226380637
ENSG00000075218	2.21796704308333	0.0795140785069263
ENSG00000076382	0.661796986583332	0.0837488701192286
ENSG00000076706	1.43601100159686	0.062703038892483
ENSG00000077327	0.919763861426274	0.0345019229558755
ENSG00000078018	1.55685687150165	0.044271425642634
ENSG00000078081	-1.37770288616667	0.0335711463025091
ENSG00000078098	3.56778918308333	0.0533812402155093
ENSG00000080293	-2.01396576166667	0.0774926027307199
ENSG00000080572	0.706212210000001	0.0561068760041959
ENSG00000081041	-1.89367505281053	0.0055914601285538
ENSG00000081059	1.11199458108333	0.033567114060328
ENSG00000081181	-1.17564501916666	0.0507625491781964
ENSG00000082074	1.21868274853084	0.046281255676214
ENSG00000082781	0.851449888833334	0.06654689480829
ENSG00000084710	0.837200094916667	0.0541334439166685
ENSG00000084764	0.858820724166668	0.0583384237628311
ENSG00000085063	0.501248467006264	0.0694214062631998
ENSG00000086619	-0.594399601812504	0.0938161742436933
ENSG00000086712	-0.604093045815819	0.0737660525294573
ENSG00000086991	3.30298529991667	0.0241857173934059
ENSG00000087085	-1.89012792333333	0.0954180634447899
ENSG00000087245	2.00679429558333	0.0420754931315258
ENSG00000087253	0.640606064483526	0.0507625491781964
ENSG00000087494	1.17333702843115	0.0737660525294573
ENSG00000087510	-0.671034056499997	0.0533812402155093
ENSG00000088727	0.722671591702486	0.0757572294647315
ENSG00000088986	0.517143461630123	0.0935735800070094
ENSG00000088992	-1.12720251358333	0.0615254956447288
ENSG00000089127	-1.58017218466667	0.0113411989534276
ENSG00000089685	1.17941749991667	0.0688963551635162
ENSG00000090104	-4.02490419141667	0.00821504783863297
ENSG00000090487	0.860160277500001	0.0528393134643596
ENSG00000090530	0.85151001225	0.0798038389895344
ENSG00000090615	-0.646210838078126	0.0660209987093141
ENSG00000090889	0.979584913250001	0.0925855506672994
ENSG00000091513	1.56294658149342	0.0493435413833597
