X36.logFC	X36.adj.P.Val
ENSG00000055955	-1.05594832933334	0.0652736266503643
ENSG00000075826	-1.34460151433333	0.0859588027610546
ENSG00000085514	-1.61560221766667	0.0475969108532992
ENSG00000101104	-1.34400270776772	0.0859588027610546
ENSG00000104859	-1.10857635146874	0.0652736266503643
ENSG00000121716	-1.59360839660802	0.0475969108532992
ENSG00000137857	-0.939949519212035	0.0857512452157417
ENSG00000140488	-1.22314941966667	0.0859588027610546
ENSG00000140839	-1.01987094733333	0.0859588027610546
ENSG00000160781	-1.20513446966667	0.0852302300226915
ENSG00000163945	-0.750473322	0.0958068289323244
ENSG00000167302	-0.895326416666668	0.0857512452157417
ENSG00000167702	-1.19916227033334	0.0475969108532992
ENSG00000168010	-1.58898510566667	0.0796146717614335
ENSG00000168970	-1.296240894	0.081866298140079
ENSG00000170345	-2.29572502	0.054408746330001
ENSG00000171163	-1.11184456	0.0652736266503643
ENSG00000173531	-0.868988902333332	0.0796146717614335
ENSG00000175265	-1.06641162464474	0.0857512452157417
ENSG00000177943	-1.127101936	0.054408746330001
ENSG00000178038	-0.944766476265092	0.081866298140079
ENSG00000205560	-1.08683051366667	0.0652736266503643
ENSG00000213658	-1.21097608821329	0.054408746330001
ENSG00000275954	-0.938978270000003	0.0652736266503643
ENSG00000282087	-0.938978270000003	0.0652736266503643
