X54.logFC	X54.P.Value
ENSG00000000003	-1.48787306012851	1.12605006210973e-05
ENSG00000000419	-0.743276328427702	0.000672961752146197
ENSG00000001036	-1.20891883884736	0.000499871216334224
ENSG00000001460	-1.01438001133725	0.000124625229053149
ENSG00000001461	-1.22208825212779	7.6603359491284e-05
ENSG00000001497	-0.704307042197882	0.0165212651612156
ENSG00000001561	-0.806873003170379	0.000600153922602528
ENSG00000001626	-1.02880798534734	0.000479018543286919
ENSG00000001630	-1.45766755141376	9.51753717156039e-05
ENSG00000002330	-1.29178089858846	0.0003374510411772
ENSG00000002549	1.40711310160155	6.40062566009333e-07
ENSG00000002586	-1.34552264446382	0.000365248196862217
ENSG00000002834	-0.788117596238455	0.0394886135179708
ENSG00000002933	-0.528041987365818	0.00483585186605061
ENSG00000003056	-0.936617279281741	0.00621319594182314
ENSG00000003137	-0.982714048012443	0.000104880760191532
ENSG00000003147	-0.990166589015192	0.00306036471994357
ENSG00000003249	-0.763481478253878	0.00985445325399005
ENSG00000004059	-1.34264324345033	0.000125567199693908
ENSG00000004139	-1.15989116345125	0.0141511076873894
ENSG00000004142	-1.03366145650645	0.000604357536609602
ENSG00000004399	-1.36573420498442	0.000189311021518834
ENSG00000004455	-0.989854720217853	0.00126846722772635
ENSG00000004468	1.79130575632267	3.64113272846599e-06
ENSG00000004487	-1.14066033797051	0.00302646596734715
ENSG00000004700	-1.02982979898511	0.0117461566111721
ENSG00000004779	-1.2059170169463	0.000146631740129554
ENSG00000004799	-1.14540887515388	0.0239847053900787
ENSG00000004866	-0.720915168213005	0.00948998744404665
ENSG00000004975	-1.42972234464504	5.36913605349453e-05
ENSG00000005001	-0.571200007606529	0.0592846944713502
ENSG00000005020	-0.939328917486162	0.000474599494278929
ENSG00000005022	-1.04411617082661	5.17779639056568e-05
ENSG00000005075	-1.52517143671538	1.42173483567631e-05
ENSG00000005108	1.28364934893555	6.529232420052e-07
ENSG00000005175	-0.704609900561857	0.000929024496196804
ENSG00000005187	-1.88096591320568	3.51310231785833e-05
ENSG00000005189	-0.571393107550846	0.0106598855324536
ENSG00000005243	-1.33875802861911	0.00256708868914898
ENSG00000005302	-1.06871066733502	0.000185014853976866
ENSG00000005339	0.896275856887885	1.31860409122428e-06
ENSG00000005448	-1.85407367135104	5.10016390986372e-05
ENSG00000005469	-1.1318599969019	0.00210666076806631
ENSG00000005882	-1.88119378162308	3.03207090848027e-06
ENSG00000005893	-1.37389863583926	1.20555695595859e-05
ENSG00000006007	-1.02423027938989	0.000910749294170324
ENSG00000006015	-1.71465452709185	6.52972662701806e-06
ENSG00000006025	-1.07739155230731	0.0125944751922825
ENSG00000006042	-1.66315790520514	0.000313290678291121
ENSG00000006059	-0.906832048557567	0.0313182422900534
ENSG00000006062	1.4725400689298	4.03769873426704e-07
ENSG00000006125	-1.30953991016741	0.000211202421222565
ENSG00000006128	-1.16377162964666	0.00260476557832812
ENSG00000006210	0.804151521499038	5.77178693553024e-06
ENSG00000006282	-1.36652633703942	0.00010313727405473
ENSG00000006468	-1.31837754105513	0.000419814719537627
ENSG00000006530	-0.803680540889563	0.0361655272052644
ENSG00000006534	-1.0744294192412	0.0896471821194109
ENSG00000006607	-1.13431379998406	0.00152275620834027
ENSG00000006611	-1.79608843102573	5.81545947694952e-05
ENSG00000006625	-1.26779957700747	0.000268221343437643
ENSG00000006634	-0.570609080258556	0.000523544729321322
ENSG00000006715	-1.66210824962699	2.17939662927842e-06
ENSG00000006756	-1.14667720586983	0.00266185289194773
ENSG00000006757	-1.74168432363844	7.37626196621285e-06
ENSG00000007062	-1.80244895147227	1.93883528765651e-06
ENSG00000007080	-1.21144764395429	0.00242089191251163
ENSG00000007129	-0.706929611276031	0.00291724132505978
ENSG00000007174	0.541752065910362	0.05029234103272
ENSG00000007202	-1.03887064960208	0.00372788600900577
ENSG00000007255	-2.5937771215856	1.53237217782175e-05
ENSG00000007306	-1.80415638607478	3.69612338091258e-05
ENSG00000007384	-0.774176357128587	0.00239516428669033
ENSG00000007516	-1.38121685069882	0.00145108797621451
ENSG00000007520	-1.20623167817312	0.00168148442837103
ENSG00000007944	0.546440389884471	8.27341430740254e-06
ENSG00000007968	-0.982235554202882	0.00994549156687642
ENSG00000008018	-0.827526286731545	0.00320093246071465
ENSG00000008086	0.836182347007882	1.32469792860198e-05
ENSG00000008128	-2.30910944457434	0.00196578627153414
ENSG00000008277	-1.21679421147047	6.24676322910858e-05
ENSG00000008282	-0.826355979485083	0.000672645408651342
ENSG00000008283	-0.958260052191774	0.00179895670620451
ENSG00000008324	-0.819378544010294	0.0092639997812373
ENSG00000008382	-1.81384198782581	1.43140049540194e-05
ENSG00000008394	-1.34602851486163	3.22709402670055e-05
ENSG00000008517	2.70941099028463	1.15882616792789e-06
ENSG00000008710	-0.690292328112334	0.00938843977858787
ENSG00000008853	-0.852634939259636	0.0477388379331544
ENSG00000008869	-1.14678425506355	0.000316951643552191
ENSG00000008952	-1.02811790608253	3.88051276104755e-05
ENSG00000008988	-1.40883418172613	1.29525149882277e-05
ENSG00000009307	-0.705432537549338	0.0116997540865292
ENSG00000009413	0.693175470007856	9.86570757532945e-07
ENSG00000009765	-2.20917050899083	5.17997450523751e-06
ENSG00000009830	-1.7761340336174	8.18242121754129e-06
ENSG00000009844	-0.723313500116699	0.000383470826640956
ENSG00000010030	3.13488193370206	4.23313044053982e-07
ENSG00000010165	-0.708179649154688	0.00718034927600376
ENSG00000010219	-1.11646955024003	0.000680066064796187
ENSG00000010256	-1.7269647548241	0.000154042379333262
ENSG00000010270	-0.844138034290668	0.000494377881266901
ENSG00000010278	-1.04485658066112	0.000431186328346565
ENSG00000010292	-1.37635213582422	0.000151528682601307
ENSG00000010404	-0.701715358231357	0.00632095916962636
ENSG00000010438	-1.6140300128431	0.000126392013195647
ENSG00000010626	-1.16556507747871	0.000101170346997014
ENSG00000010704	-0.936724516866744	0.0144631000904908
ENSG00000010810	-0.874712922422356	0.00468350558228167
ENSG00000010818	0.69332324803164	7.05292367647934e-05
ENSG00000011009	-1.22820748389521	0.000648877000695963
ENSG00000011105	-1.08216343409996	0.0369735124018724
ENSG00000011258	-1.0533008966005	0.00073113949714426
ENSG00000011260	-0.813529812067546	0.000886352960704363
ENSG00000011295	-1.09914998776069	8.85014873708445e-05
ENSG00000011422	1.83736798574576	1.24923892420929e-06
ENSG00000011426	-0.538968723452267	0.00148170663505259
ENSG00000011478	-1.52249164602606	0.0173060825417462
ENSG00000011485	-1.25564669607157	0.000945861941632883
ENSG00000011523	-1.22502034208008	0.000119467089175635
ENSG00000011566	0.74924948904604	0.000122982867433237
ENSG00000011600	3.06578036960131	4.41511860805034e-07
ENSG00000011638	-1.03476491819434	9.93038767756584e-05
ENSG00000012048	-1.28962387264416	0.000215715816575746
ENSG00000012061	-1.16836835002796	0.00175927772635761
ENSG00000012174	-0.650285821651154	0.0914809287175494
ENSG00000012504	-0.910351822985322	0.00464635444020601
ENSG00000012779	-1.12693198460136	0.00698643798362118
ENSG00000012822	-2.08878373279384	8.79258642298774e-07
ENSG00000012963	-0.908800409253854	0.000722982293130478
ENSG00000012983	0.501276028527503	2.47343694181108e-05
ENSG00000013016	-0.638296914705549	0.0483805919228133
ENSG00000013275	-1.0879005879691	0.00659184378312057
ENSG00000013288	-1.28624151272855	0.000216247216787147
ENSG00000013306	-1.21286383175546	0.00140239102106108
ENSG00000013364	-0.654499831371239	0.0900016391706246
ENSG00000013375	-0.643932554972252	0.0405011795726424
ENSG00000013392	-0.701850930979672	0.00635543731606777
ENSG00000013441	1.29929441080604	5.18970453553896e-06
ENSG00000013503	-0.819719732097727	0.0116783897835044
ENSG00000013523	-1.03565887769266	0.00116010669510663
ENSG00000013561	-0.784200399181166	0.00317848025721271
ENSG00000013563	-1.08284304673658	0.000507881280001905
ENSG00000013583	-1.26350971623757	3.40055107957443e-05
ENSG00000014257	-1.74887088644807	0.0234359429505078
ENSG00000014641	-0.682833879909887	0.000334095459724204
ENSG00000014914	-0.817503371753694	0.00291724132505978
