baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Colour
ENSG00000104081.14	208.165431338162	1.30621203379913	0.232449822784653	5.61932901540321	1.91700488985866e-08	1.30516082917877e-05	Significant
ENSG00000114796.16	451.605563608344	1.06369963197784	0.167345209709194	6.35631957333165	2.06644899514369e-10	4.22072207258099e-07	Significant
ENSG00000180340.6	230.907203538451	0.998435909122634	0.22276335042064	4.48204746084716	7.3930295994821e-06	0.00158950136388865	Significant
ENSG00000136881.11	271.711163283217	0.987813021483025	0.206011805445637	4.79493405412484	1.62728353985706e-06	0.000492403945208598	Significant
ENSG00000150347.16	346.120666726235	0.936982488073079	0.181362561993685	5.16635008776345	2.38709493602023e-07	0.00010264508224887	Significant
ENSG00000176928.6	220.955165311961	0.877219011490263	0.221915498597327	3.95294162433426	7.71962750664623e-05	0.0100110090046507	Significant
ENSG00000141738.14	4903.32777673309	0.855201511093289	0.0996918414213095	8.57845034157917	9.61598138029445e-18	3.92812839385028e-14	Significant
ENSG00000105856.14	314.962333260872	0.812392385905458	0.192909550352658	4.21126058518266	2.53949600750793e-05	0.00423422089415097	Significant
ENSG00000121858.11	676.583961273064	0.799305818190847	0.1474721596627	5.42004551922903	5.9583862221233e-08	3.24533436231649e-05	Significant
ENSG00000162366.8	441.504314842664	0.784913562064713	0.189447332763321	4.14317557611285	3.42529502444081e-05	0.00538166545186181	Significant
ENSG00000166046.11	215.754173972042	0.748759949471835	0.224565118786119	3.33426648590502	0.000855246775536004	0.0572734930830259	Not
ENSG00000030419.16	247.807508786364	0.73714029591883	0.220087781396548	3.3493013162356	0.000810156373993991	0.0560930303011094	Not
ENSG00000170955.10	214.410077613755	0.707901677056198	0.226104166526631	3.13086524645188	0.00174292114957639	0.0838761635167344	Not
ENSG00000184897.6	302.06846500171	0.696476054363582	0.196063661939867	3.55229545073575	0.0003818858036362	0.0350562586034579	Significant
ENSG00000151366.13	301.169584661318	0.693045407964009	0.200572702007092	3.45533266007208	0.000549614245434731	0.0449034838520175	Significant
ENSG00000187653.11	664.473033875766	0.675652418796918	0.147252244661953	4.5884014898925	4.46652990487754e-06	0.00108627627351685	Significant
ENSG00000178826.11	297.189654939818	0.66823023275831	0.1981268325743	3.37273969444655	0.000744242763808015	0.0538094104452344	Not
ENSG00000012822.16	275.79911838709	0.648615572234629	0.201194838834587	3.22381814559314	0.00126493701320991	0.0697121752360084	Not
ENSG00000171209.3	405.771302492886	0.647714302816391	0.206001664437873	3.14421878378431	0.00166530884287944	0.0819612846164158	Not
ENSG00000133321.11	662.024996179761	0.639049745676737	0.155346810848654	4.1136972312829	3.89372062109318e-05	0.00589105508783913	Significant
ENSG00000174307.6	340.10512314836	0.633889208143984	0.189178638143503	3.3507441134191	0.000805947385163704	0.0560930303011094	Not
ENSG00000233762.3	213.376065922685	0.631619733221597	0.243014406523499	2.59910407064908	0.00934674317537207	0.215714383454208	Not
ENSG00000162645.13	462.147891930599	0.628657316862472	0.163333273826058	3.84892375041695	0.000118637926292286	0.0136517163071546	Significant
ENSG00000185885.16	270.283039832562	0.628351248311487	0.214946677053206	2.92328896136389	0.00346354923964632	0.127245048403989	Not
ENSG00000169562.10	585.342437534073	0.627981044931075	0.157840538427024	3.97857895816425	6.9328388336044e-05	0.00944021554509133	Significant
ENSG00000119801.13	217.087526020524	0.624317416193627	0.223482618448812	2.79358377187006	0.00521275254620194	0.160872379717817	Not
ENSG00000144369.13	210.076551233345	0.620136399024198	0.229896983017091	2.69745340232714	0.00698720629389316	0.185342452665932	Not
ENSG00000099795.7	471.942515431264	0.610888954615903	0.167416581549079	3.64891547159455	0.000263349730543129	0.0265625592412021	Significant
ENSG00000204681.11	212.07695546667	0.610502177947287	0.223871990528948	2.72701456088741	0.00639102187693714	0.18005051287785	Not
ENSG00000136883.14	206.168263706459	0.602442978045984	0.231751073123405	2.59952616368334	0.00933525618755011	0.215714383454208	Not
ENSG00000161677.11	226.325489745057	0.5996064535221	0.234550639170909	2.55640511422861	0.0105759910484257	0.234162186627745	Not
ENSG00000163346.17	763.288262700022	0.598703093346701	0.139173552915306	4.30184529176345	1.69381564004605e-05	0.0031451076770855	Significant
ENSG00000164463.12	209.402006849886	0.595970263572803	0.228358941664124	2.60979604840423	0.00905962177210311	0.212083409392786	Not
ENSG00000182004.13	305.960694581152	0.595268471807271	0.191034930185552	3.11601899835327	0.00183310462134377	0.0850935497521514	Not
ENSG00000104765.16	411.192419142546	0.587673810750116	0.193056594103829	3.04404940674575	0.00233416803169905	0.0977956554819552	Not
ENSG00000138587.6	231.112535116935	0.587250882271528	0.221363682778373	2.65287817270133	0.00798086702822332	0.200011299449646	Not
ENSG00000158828.8	211.070284140205	0.583889666631948	0.230159801334017	2.53688812402382	0.0111842689554089	0.24046178254129	Not
ENSG00000110492.15	553.147551331915	0.57753026381318	0.168686303761331	3.42369386805885	0.000617761699238311	0.0485299334882404	Significant
ENSG00000108840.15	254.880047068559	0.562018758920531	0.203816413275727	2.7574754647469	0.00582495845012043	0.169286073404244	Not
ENSG00000228437.5	473.828270736331	0.560998990392562	0.168952265900085	3.32045851769947	0.000898697136323704	0.0582726635219418	Not
ENSG00000066279.18	787.950978315806	0.553941365460383	0.168690106441772	3.28378099430266	0.00102424482121199	0.0612906526974725	Not
ENSG00000248098.12	207.453997879411	0.550005165740646	0.244657773918449	2.24805922547132	0.0245724136293231	0.352823584097662	Not
ENSG00000131171.13	455.615726907945	0.545176719137491	0.178963006850751	3.04630956269164	0.00231669182298927	0.097753931186595	Not
ENSG00000138735.16	387.4536202172	0.541516805568248	0.202835723209232	2.66973093792583	0.00759120503142584	0.196266281983383	Not
ENSG00000146411.5	443.037993284371	0.539188025222475	0.16468459100511	3.2740648164572	0.00106012291428502	0.0623108216525797	Not
ENSG00000251357.4	591.251856530515	0.534709571765958	0.151218780169416	3.53599976912196	0.000406235048540057	0.0360754385496985	Significant
ENSG00000167183.3	261.914556136035	0.532437914803954	0.21553921957988	2.47026001041369	0.0135014877857935	0.271692500517076	Not
ENSG00000244255.5	1911.66034726153	0.519316614906936	0.102698661539257	5.05670285399413	4.26567097487694e-07	0.000158411508476112	Significant
